Reference Number,Easting,Northing,Number of Vehicles,Number of Casualties,Accident Date,Time (24hr),1st Road Class,Road Surface,Lighting Conditions,Weather Conditions,Casualty Class,Casualty Severity,Sex of Casualty,Age of Casualty,Type of Vehicle
130225938,429498,431064,2,2,01/06/2013,1355,6,1,1,1,1,3,2,40,9
130225938,429498,431064,2,2,01/06/2013,1355,6,1,1,1,1,2,1,35,1
130226088,428990,428375,1,1,01/06/2013,1701,6,1,7,1,3,3,1,5,9
130226176,443319,438968,2,1,01/06/2013,1705,2,1,7,1,1,3,2,28,10
130226232,431681,433441,1,1,01/06/2013,1813,6,1,7,1,1,2,1,23,4
130226239,431049,424680,2,1,31/05/2013,1430,1,1,1,1,1,3,2,34,9
130226300,427750,436151,2,1,01/06/2013,1415,4,1,1,1,1,3,1,20,9
130226371,429916,428025,2,1,01/06/2013,2010,6,1,1,1,1,3,1,35,9
130226783,428419,433351,1,1,02/06/2013,1005,3,1,1,1,1,3,2,19,9
130226973,436220,436854,2,1,02/06/2013,948,3,1,1,1,1,3,1,50,5
130226994,426647,433493,2,1,02/06/2013,1205,6,1,1,1,1,2,1,50,9
130227072,432291,438740,1,1,01/06/2013,1325,6,1,1,1,3,2,2,69,9
130227445,443294,427585,4,4,02/06/2013,1725,6,1,7,1,1,3,1,25,9
130227445,443294,427585,4,4,02/06/2013,1725,6,1,7,1,2,3,1,27,9
130227445,443294,427585,4,4,02/06/2013,1725,6,1,7,1,2,2,1,27,9
130227445,443294,427585,4,4,02/06/2013,1725,6,1,7,1,1,3,1,46,9
130227479,435156,434873,2,1,02/06/2013,2047,6,1,7,1,1,3,2,21,9
130228016,426663,433880,4,3,03/06/2013,940,3,1,1,1,1,3,1,27,9
130228016,426663,433880,4,3,03/06/2013,940,3,1,1,1,2,3,2,42,9
130228016,426663,433880,4,3,03/06/2013,940,3,1,1,1,2,3,2,28,9
130228730,432651,435882,3,2,03/06/2013,1620,3,1,1,1,1,3,2,33,9
130228730,432651,435882,3,2,03/06/2013,1620,3,1,1,1,2,3,1,13,9
130228868,421296,444894,2,1,03/06/2013,1645,3,1,1,1,1,3,1,59,1
130229536,436282,425920,2,1,23/05/2013,1514,1,2,1,1,1,2,1,47,9
130229735,432291,435053,1,1,28/05/2013,1200,4,1,1,1,3,3,1,31,9
130229823,429564,440823,1,1,03/06/2013,1012,6,1,1,1,3,3,2,63,9
130229874,432066,438172,2,1,03/06/2013,1108,6,1,1,1,1,3,2,40,1
130230197,442667,428745,1,1,04/06/2013,1420,3,1,1,1,1,2,1,55,3
130230337,429788,431091,1,1,04/06/2013,1530,6,1,1,1,3,3,2,8,9
130230387,427794,425846,2,1,04/06/2013,1527,3,1,1,1,1,2,1,65,1
130230461,430232,435117,2,1,04/06/2013,1740,6,1,7,1,1,3,1,40,1
130230513,423874,434541,2,2,04/06/2013,1650,4,1,1,1,1,2,1,34,5
130230513,423874,434541,2,2,04/06/2013,1650,4,1,1,1,2,2,1,34,5
130230583,423844,437533,2,1,04/06/2013,1934,6,1,7,1,1,3,1,20,3
130232250,428892,429811,2,1,03/06/2013,1930,6,1,7,1,1,3,1,43,1
130232261,435855,426140,2,2,05/06/2013,1800,3,1,7,1,1,3,1,23,9
130232261,435855,426140,2,2,05/06/2013,1800,3,1,7,1,1,1,1,47,5
130232300,431888,435633,2,1,05/06/2013,1950,6,1,7,1,2,3,2,44,9
130233701,428793,426351,2,1,06/06/2013,1814,6,1,7,1,1,2,1,23,1
130233738,432451,436460,2,1,06/06/2013,1650,3,1,1,1,1,3,1,21,1
130233844,428729,435037,2,1,06/06/2013,1600,6,1,1,1,2,3,2,23,9
130233846,415274,441394,4,2,06/06/2013,1625,6,1,1,1,1,2,1,45,4
130233846,415274,441394,4,2,06/06/2013,1625,6,1,1,1,1,3,2,56,9
130234684,423228,438971,2,1,06/06/2013,1330,6,1,1,1,3,3,1,36,9
130234870,428386,432524,2,1,07/06/2013,721,3,1,7,1,1,3,1,35,1
130234881,433054,426426,2,3,07/06/2013,1047,3,1,1,1,1,3,1,73,9
130234881,433054,426426,2,3,07/06/2013,1047,3,1,1,1,1,3,1,22,9
130234881,433054,426426,2,3,07/06/2013,1047,3,1,1,1,3,3,1,17,9
130235303,428442,427375,2,1,07/06/2013,1425,3,1,1,1,1,2,1,27,1
130235407,430376,437860,2,1,07/06/2013,1420,6,1,1,1,1,3,1,32,1
130235645,430459,437506,1,1,07/06/2013,2105,3,1,7,1,3,3,1,23,9
130235767,427560,433713,2,2,08/06/2013,445,3,1,1,1,1,3,1,29,9
130235767,427560,433713,2,2,08/06/2013,445,3,1,1,1,2,3,1,26,9
130235888,420767,439800,2,1,07/06/2013,1530,3,1,1,1,1,3,1,59,9
130235998,429883,433507,2,1,08/06/2013,1550,6,1,1,1,2,3,2,45,11
130236109,432786,436847,2,1,08/06/2013,1225,6,1,1,1,1,3,2,26,9
130236182,428471,425671,1,2,07/06/2013,1945,6,1,7,1,1,3,1,26,9
130236182,428471,425671,1,2,07/06/2013,1945,6,1,7,1,2,3,2,30,9
130236317,429329,439590,2,1,07/06/2013,1459,6,1,1,1,1,3,2,71,9
130236896,430529,435406,1,1,09/06/2013,30,6,1,4,1,3,3,2,56,8
130237125,440714,448632,2,1,08/06/2013,950,4,1,1,1,1,3,2,13,1
130237327,431687,433434,1,2,08/06/2013,1945,3,1,7,1,2,3,1,35,9
130237327,431687,433434,1,2,08/06/2013,1945,3,1,7,1,2,3,1,9,9
130237372,425282,432978,1,1,08/06/2013,2050,3,1,7,1,3,3,1,15,9
130237391,437984,432920,2,3,09/06/2013,1142,3,1,1,1,2,3,2,59,9
130237391,437984,432920,2,3,09/06/2013,1142,3,1,1,1,2,3,2,23,11
130237391,437984,432920,2,3,09/06/2013,1142,3,1,1,1,2,3,2,3,11
130237414,429306,433211,2,1,09/06/2013,1055,3,1,1,1,1,3,1,45,1
130237693,429942,427018,2,1,09/06/2013,1735,3,1,7,1,1,2,1,41,5
130237850,430453,437063,2,2,09/06/2013,1852,6,1,7,1,1,3,1,47,9
130237850,430453,437063,2,2,09/06/2013,1852,6,1,7,1,2,3,2,43,9
130238591,432216,444907,2,1,01/06/2013,2235,3,1,7,1,2,3,1,40,11
130238795,427013,431638,2,1,09/06/2013,1915,3,1,7,1,1,3,2,74,9
130238799,420501,446322,2,1,09/06/2013,1525,4,1,1,1,1,3,1,48,1
130238840,429919,427947,1,1,10/06/2013,1258,6,1,1,1,3,3,1,23,9
130239556,422927,437550,2,1,10/06/2013,1740,3,1,7,1,1,3,2,52,9
130240449,429912,436941,1,1,11/06/2013,1200,3,1,1,1,2,3,1,4,11
130240876,428621,433204,2,1,11/06/2013,640,3,1,7,1,1,3,2,30,1
130240920,430025,432582,2,1,11/06/2013,1635,3,1,1,1,1,3,2,21,9
130240946,431329,435458,2,1,10/06/2013,1655,6,1,1,1,1,3,1,10,1
130241294,425912,432240,3,1,11/06/2013,2050,3,1,7,1,1,3,1,35,9
130241636,426870,437522,2,1,01/06/2013,655,6,1,7,1,1,3,1,20,1
130242188,434807,438016,1,1,12/06/2013,1315,3,1,1,1,3,2,2,46,9
130242648,426634,433491,2,3,12/06/2013,1523,6,1,1,1,1,3,2,33,9
130242648,426634,433491,2,3,12/06/2013,1523,6,1,1,1,2,3,2,14,9
130242648,426634,433491,2,3,12/06/2013,1523,6,1,1,1,2,3,2,5,9
130242662,427419,434617,2,1,10/06/2013,1750,3,1,7,1,1,3,1,31,1
130242696,442422,440005,2,2,12/06/2013,1345,3,1,1,1,1,3,2,61,9
130242696,442422,440005,2,2,12/06/2013,1345,3,1,1,1,1,2,2,56,9
130242775,431925,439701,2,1,11/06/2013,1956,6,2,7,1,1,2,1,56,4
130243926,427006,429382,3,1,13/06/2013,1350,3,1,1,1,1,3,1,56,19
130244326,438666,445826,2,1,13/06/2013,1630,3,2,1,1,1,3,1,75,9
130244351,429700,433789,1,2,13/06/2013,1741,6,1,7,1,1,3,1,25,8
130244351,429700,433789,1,2,13/06/2013,1741,6,1,7,1,3,3,1,45,8
130245127,429147,431735,2,1,15/06/2013,830,6,1,1,1,1,3,1,36,1
130245503,436812,433740,4,3,14/06/2013,1209,3,1,1,1,1,3,2,52,9
130245503,436812,433740,4,3,14/06/2013,1209,3,1,1,1,2,3,2,50,9
130245503,436812,433740,4,3,14/06/2013,1209,3,1,1,1,2,3,2,84,9
130245724,426708,426689,2,1,14/06/2013,1350,3,1,1,1,1,3,2,16,1
130245971,418258,442430,2,1,14/06/2013,1540,3,2,1,1,1,3,1,43,9
130246173,424144,430432,2,3,13/06/2013,1755,3,1,7,1,2,3,2,15,9
130246173,424144,430432,2,3,13/06/2013,1755,3,1,7,1,2,3,1,19,9
130246173,424144,430432,2,3,13/06/2013,1755,3,1,7,1,2,3,2,16,9
130246578,436072,435561,2,1,14/06/2013,1030,3,1,1,1,1,3,2,27,9
130246713,428897,431639,1,1,13/06/2013,1520,6,1,1,1,2,3,1,5,11
130246833,426987,433432,2,2,14/06/2013,1745,6,2,7,1,1,3,1,19,9
130246833,426987,433432,2,2,14/06/2013,1745,6,2,7,1,2,3,2,18,9
130246929,443333,438878,2,1,15/06/2013,1505,2,1,1,1,2,3,2,18,4
130247370,426472,427393,1,1,15/06/2013,1917,6,1,7,1,3,3,2,14,9
130247558,422029,440630,2,1,15/06/2013,2200,6,1,7,1,1,3,1,18,3
130248548,432064,436086,3,2,16/06/2013,1350,6,1,1,1,1,3,2,89,9
130248548,432064,436086,3,2,16/06/2013,1350,6,1,1,1,1,3,1,63,9
130248558,430559,435131,2,1,16/06/2013,940,3,1,1,1,1,3,1,38,9
130248823,430616,434203,2,2,16/06/2013,1830,6,1,7,1,1,3,1,29,9
130248823,430616,434203,2,2,16/06/2013,1830,6,1,7,1,2,3,1,36,9
130250001,426379,437871,2,1,17/06/2013,1540,6,1,1,1,1,3,1,29,1
130250131,426752,436308,3,1,17/06/2013,1620,6,1,1,1,1,3,2,57,9
130250256,433368,435632,1,1,17/06/2013,1915,6,1,7,1,3,2,1,7,9
130250660,424242,434779,2,1,01/06/2013,131,6,1,4,1,3,3,1,31,9
130250701,424077,434710,1,1,18/06/2013,805,6,1,1,1,3,3,2,15,9
130250956,420813,434417,3,2,18/06/2013,1030,3,1,1,1,1,3,2,84,9
130250956,420813,434417,3,2,18/06/2013,1030,3,1,1,1,1,3,2,57,9
130251395,433952,437106,2,1,18/06/2013,1455,6,1,1,1,1,3,2,48,1
130251439,423946,434180,1,1,16/06/2013,1330,3,1,1,1,1,3,1,27,9
130251500,430851,434073,1,1,18/06/2013,1720,3,1,7,1,2,3,2,50,11
130251684,422049,436475,1,1,18/06/2013,920,3,1,1,1,3,3,1,24,9
130251749,436054,436621,2,1,18/06/2013,2043,3,1,7,1,1,3,1,44,1
130251762,426229,435496,2,1,18/06/2013,2005,6,1,7,1,1,3,1,41,1
130251975,430763,439209,2,2,18/06/2013,2329,3,1,4,1,2,3,1,22,9
130251975,430763,439209,2,2,18/06/2013,2329,3,1,4,1,2,3,1,42,9
130252657,428168,438564,1,1,19/06/2013,848,3,1,1,1,1,2,2,24,9
130252739,431712,435563,2,1,19/06/2013,1314,6,1,1,1,1,3,1,82,9
130252839,430194,431950,2,2,18/06/2013,1615,3,1,1,1,2,3,2,73,11
130252839,430194,431950,2,2,18/06/2013,1615,3,1,1,1,2,3,1,19,11
130253224,439136,432460,2,1,19/06/2013,1851,3,1,7,1,1,3,2,20,9
130253395,437945,429924,4,3,19/06/2013,2030,3,1,7,1,1,3,1,28,5
130253395,437945,429924,4,3,19/06/2013,2030,3,1,7,1,2,2,1,26,5
130253395,437945,429924,4,3,19/06/2013,2030,3,1,7,1,1,3,2,39,9
130253798,424680,427580,2,1,20/06/2013,645,1,1,7,1,1,3,1,32,9
130253827,431307,429060,2,1,18/06/2013,1830,6,1,7,1,1,3,2,29,1
130254021,429324,435006,2,1,20/06/2013,1021,6,1,1,1,1,3,2,28,1
130254237,427407,433045,2,1,19/06/2013,1959,4,1,7,1,1,3,2,33,9
130254337,428202,434187,2,1,20/06/2013,1220,3,1,1,1,2,3,2,65,11
130254534,435738,437026,2,1,17/06/2013,950,6,1,1,1,1,3,1,43,1
130256044,433517,435580,2,2,21/06/2013,1500,6,1,1,1,1,3,1,50,17
130256044,433517,435580,2,2,21/06/2013,1500,6,1,1,1,2,3,2,34,9
130256206,420178,441793,2,2,21/06/2013,1715,6,1,7,1,1,3,1,24,9
130256206,420178,441793,2,2,21/06/2013,1715,6,1,7,1,2,3,2,19,9
130256284,428514,433240,2,1,21/06/2013,1820,3,1,7,1,1,2,1,48,3
130256319,430436,435716,2,1,21/06/2013,1838,3,1,7,1,1,3,1,37,1
130256461,425189,435067,2,1,21/06/2013,1950,6,1,7,1,1,2,1,38,1
130256721,420963,434371,1,2,01/06/2013,120,3,1,7,1,2,3,1,26,19
130256721,420963,434371,1,2,01/06/2013,120,3,1,7,1,2,3,1,38,19
130257109,437237,429417,4,4,22/06/2013,1003,3,1,1,1,1,3,2,55,9
130257109,437237,429417,4,4,22/06/2013,1003,3,1,1,1,1,3,1,43,9
130257109,437237,429417,4,4,22/06/2013,1003,3,1,1,1,1,3,1,32,9
130257109,437237,429417,4,4,22/06/2013,1003,3,1,1,1,2,3,1,34,9
130257324,430795,432823,1,1,22/06/2013,1435,6,1,1,1,3,3,2,32,9
130258325,436135,435268,2,1,22/06/2013,1840,3,1,7,1,1,3,2,24,9
130258796,427736,434456,2,2,23/06/2013,1748,3,1,7,1,1,3,1,33,9
130258796,427736,434456,2,2,23/06/2013,1748,3,1,7,1,1,3,2,21,9
130260334,430648,438179,2,1,22/06/2013,945,3,2,1,1,1,3,1,49,1
130260606,428448,432655,2,2,24/06/2013,1955,6,1,7,1,1,3,1,26,8
130260606,428448,432655,2,2,24/06/2013,1955,6,1,7,1,1,3,2,23,9
130260653,429582,434807,2,1,24/06/2013,2015,3,1,7,1,1,3,1,27,9
130261195,426671,439880,2,1,25/06/2013,847,6,1,1,1,1,3,1,11,1
130261685,427998,426243,2,1,24/06/2013,915,3,1,1,1,1,3,1,35,9
130262116,431452,430726,2,1,25/06/2013,1620,6,1,1,1,1,3,2,29,9
130262117,427821,436513,2,1,24/06/2013,1850,6,1,7,1,1,3,2,26,1
130262119,426961,437472,1,1,25/06/2013,1435,3,1,1,1,3,2,1,25,9
130262995,431794,426347,2,1,26/06/2013,720,1,1,7,1,1,3,1,20,9
130263069,440712,429058,2,1,25/06/2013,1600,6,1,1,1,1,3,1,8,1
130263138,431571,434384,1,1,25/06/2013,1525,6,1,1,1,3,3,1,79,9
130263221,422464,432895,1,1,24/06/2013,1330,6,1,1,1,3,3,2,15,9
130263485,418965,441734,1,2,25/06/2013,1505,4,1,1,1,2,3,2,52,11
130263485,418965,441734,1,2,25/06/2013,1505,4,1,1,1,2,3,2,62,11
130263794,432378,435603,2,1,26/06/2013,1715,6,1,7,1,1,3,1,22,1
130263976,424716,427934,2,1,26/06/2013,1815,3,1,7,1,1,3,2,27,1
130264320,440187,429558,2,2,27/06/2013,625,6,1,7,1,1,3,1,26,9
130264320,440187,429558,2,2,27/06/2013,625,6,1,7,1,2,3,1,29,9
130264387,430429,434305,2,2,27/06/2013,755,6,1,1,1,1,3,2,33,9
130264387,430429,434305,2,2,27/06/2013,755,6,1,1,1,2,3,2,29,9
130264880,431904,434835,1,1,27/06/2013,1320,6,1,1,1,3,3,1,52,9
130264953,431968,435825,2,1,20/06/2013,835,3,1,1,1,1,2,1,37,4
130265002,431483,435008,2,1,20/06/2013,1630,6,1,1,1,1,3,1,39,9
130265503,427892,436204,1,1,27/06/2013,1725,3,1,7,1,3,3,2,81,1
130265541,428944,440016,2,1,27/06/2013,1810,6,1,7,1,1,3,1,40,1
130265554,431602,435341,1,1,27/06/2013,1710,6,1,7,1,3,2,2,4,9
130265687,427412,434694,2,1,27/06/2013,110,6,1,7,1,1,3,1,20,1
130266065,426232,433073,2,1,28/06/2013,820,4,2,1,2,1,3,1,36,1
130266171,430456,431165,1,1,28/06/2013,935,6,1,1,1,1,2,1,22,3
130266277,431002,430599,2,1,28/06/2013,1135,1,1,1,1,1,3,1,70,90
130266443,426807,438043,2,1,28/06/2013,630,3,2,7,2,1,3,1,37,3
130266506,430758,436693,1,1,28/06/2013,1028,3,1,1,1,3,3,1,83,19
130266967,428620,426410,1,1,28/06/2013,1605,1,1,1,1,1,3,1,26,4
130268048,421629,433000,2,1,29/06/2013,1235,4,1,1,1,1,3,1,34,5
130268117,422984,432938,2,1,29/06/2013,1305,6,1,1,1,1,3,1,10,1
130268839,423521,434603,3,1,30/06/2013,225,4,1,4,1,1,3,2,31,9
130268891,423542,435416,2,2,29/06/2013,950,4,1,1,1,1,3,1,35,9
130268891,423542,435416,2,2,29/06/2013,950,4,1,1,1,2,3,1,28,9
130269706,425644,428683,1,1,30/06/2013,1710,6,1,7,1,3,2,1,8,9
130269826,431950,428160,2,1,30/06/2013,1840,1,1,1,1,2,3,2,35,9
130270083,422849,439548,2,2,30/06/2013,2320,6,2,5,1,1,3,1,26,9
130270083,422849,439548,2,2,30/06/2013,2320,6,2,5,1,1,3,1,33,9
130270603,429031,431988,2,1,01/07/2013,1105,6,1,1,1,1,3,2,55,9
130270864,433392,436163,1,1,01/07/2013,1439,6,1,1,1,3,2,2,81,9
130271035,430635,433451,1,1,29/06/2013,1915,6,1,7,1,2,3,2,9,8
130271319,431776,435546,2,1,01/07/2013,1653,3,1,1,1,1,3,1,39,1
130271340,428472,435200,2,1,01/07/2013,1714,6,1,1,1,2,3,1,21,9
130271470,424088,427946,4,1,01/07/2013,1755,1,1,1,1,1,3,1,46,9
130272254,430757,436693,2,2,02/07/2013,759,6,1,1,1,1,3,1,25,9
130272254,430757,436693,2,2,02/07/2013,759,6,1,1,1,1,3,1,42,9
130272439,426429,428503,2,1,02/07/2013,1255,3,1,1,1,1,3,1,22,3
130273591,443582,437989,2,2,03/07/2013,732,2,2,1,1,1,3,1,32,9
130273591,443582,437989,2,2,03/07/2013,732,2,2,1,1,2,3,1,39,9
130274017,431715,439290,2,2,03/07/2013,1402,6,1,1,1,1,3,1,25,9
130274017,431715,439290,2,2,03/07/2013,1402,6,1,1,1,2,3,1,26,9
130274362,435854,445346,3,1,03/07/2013,1625,3,1,1,1,3,3,1,39,19
130274384,430108,438107,2,1,03/07/2013,1740,3,1,1,1,1,3,1,36,1
130274417,438592,427214,3,6,03/07/2013,1745,3,1,1,1,1,3,1,32,9
130274417,438592,427214,3,6,03/07/2013,1745,3,1,1,1,1,3,1,29,9
130274417,438592,427214,3,6,03/07/2013,1745,3,1,1,1,1,3,1,31,9
130274417,438592,427214,3,6,03/07/2013,1745,3,1,1,1,2,3,1,1,9
130274417,438592,427214,3,6,03/07/2013,1745,3,1,1,1,2,3,1,6,9
130274417,438592,427214,3,6,03/07/2013,1745,3,1,1,1,2,3,2,5,9
130274528,434955,431187,1,1,03/07/2013,1820,1,1,1,1,1,3,2,54,9
130276159,423575,437573,2,1,04/07/2013,1930,3,1,1,1,2,3,1,38,9
130276897,427094,437387,3,3,05/07/2013,850,3,1,1,1,1,3,1,41,9
130276897,427094,437387,3,3,05/07/2013,850,3,1,1,1,1,3,2,24,9
130276897,427094,437387,3,3,05/07/2013,850,3,1,1,1,1,3,2,39,9
130276914,431637,434455,1,1,05/07/2013,957,6,1,1,1,3,3,1,65,9
130277056,426088,427233,2,2,05/07/2013,1240,6,1,1,1,1,3,2,24,9
130277056,426088,427233,2,2,05/07/2013,1240,6,1,1,1,1,3,1,42,8
130277580,427600,431168,1,1,05/07/2013,1700,3,1,1,1,2,3,2,47,11
130277672,432187,425987,2,1,05/07/2013,1300,1,1,1,1,1,3,2,38,9
130278035,429440,437311,2,2,06/07/2013,314,6,1,4,1,2,3,1,18,19
130278035,429440,437311,2,2,06/07/2013,314,6,1,4,1,2,3,1,22,19
130278077,432335,426500,2,1,05/07/2013,1055,1,1,1,1,1,3,1,61,21
130278477,429693,435248,1,1,05/07/2013,1745,6,1,1,1,3,2,2,18,9
130278996,426317,428161,1,1,06/07/2013,1815,4,1,1,1,1,2,1,24,1
130279511,421916,429274,2,2,07/07/2013,850,4,1,1,1,1,3,2,18,9
130279511,421916,429274,2,2,07/07/2013,850,4,1,1,1,2,3,1,18,9
130279622,429972,436559,1,1,07/07/2013,641,3,1,1,1,1,3,1,30,9
130279970,436794,433820,1,1,07/07/2013,1450,6,1,1,1,3,2,1,12,8
130280710,430078,431177,1,1,06/07/2013,1330,3,1,1,1,3,3,1,21,9
130281019,429564,434817,1,1,08/07/2013,1040,3,1,1,1,2,3,1,80,11
130281143,431295,434130,2,1,01/07/2013,1505,6,1,1,1,1,3,1,11,2
130281356,435287,428876,2,1,08/07/2013,1150,3,1,1,1,2,3,1,56,9
130281495,425987,439407,2,1,01/07/2013,1442,6,1,1,1,1,3,1,18,2
130281654,427814,432652,2,1,07/07/2013,2005,6,1,1,1,3,2,1,22,9
130281720,426039,427753,2,1,05/07/2013,1540,4,1,1,1,1,3,1,40,9
130281807,443063,433537,2,3,08/07/2013,1710,3,1,1,1,1,3,2,27,9
130281807,443063,433537,2,3,08/07/2013,1710,3,1,1,1,1,3,2,23,9
130281807,443063,433537,2,3,08/07/2013,1710,3,1,1,1,2,3,1,23,9
130281815,426513,435654,2,1,01/07/2013,1830,6,1,1,1,1,3,1,38,1
130282069,435714,436949,1,1,08/07/2013,2130,3,1,1,1,3,1,1,26,9
130282229,430034,431017,2,1,09/07/2013,554,3,1,1,1,1,3,1,21,9
130283363,430311,433394,1,1,09/07/2013,1034,6,1,1,1,2,3,2,80,11
130283744,428617,436982,1,1,09/07/2013,2100,6,1,1,1,3,3,1,51,9
130284312,430234,433274,2,1,10/07/2013,1202,6,1,1,1,1,3,1,33,1
130284555,437172,433464,1,1,10/07/2013,1320,3,1,1,1,2,2,2,86,11
130284706,423724,438177,2,2,10/07/2013,1010,6,1,1,1,1,3,1,87,9
130284706,423724,438177,2,2,10/07/2013,1010,6,1,1,1,1,3,2,78,9
130284824,428877,429800,2,1,04/07/2013,1630,3,1,1,1,1,3,1,26,3
130284880,430185,431955,3,1,10/07/2013,1625,3,1,1,1,1,3,2,32,9
130285823,432028,438844,2,1,11/07/2013,935,6,1,1,1,1,3,1,78,9
130285941,421553,435967,2,1,11/07/2013,920,3,1,1,1,1,3,1,33,9
130286517,430786,437618,2,1,11/07/2013,1538,6,1,1,1,1,3,1,24,3
130286697,430489,432374,1,1,11/07/2013,1340,6,1,1,1,1,3,2,19,9
130286918,421465,442068,1,1,11/07/2013,2050,6,1,1,1,1,3,1,16,2
130287450,428673,437007,2,1,12/07/2013,1050,4,1,1,1,1,3,1,21,1
130287694,420931,434397,2,1,12/07/2013,950,3,1,1,1,1,3,1,30,9
130287969,430351,427757,1,1,12/07/2013,1417,6,1,1,1,2,3,2,86,11
130287994,425905,436257,2,1,11/07/2013,2015,3,1,1,1,1,3,2,26,1
130288081,426375,431708,2,1,12/07/2013,1620,3,1,1,1,1,3,1,26,1
130288173,429692,433788,2,1,12/07/2013,1615,6,1,1,1,1,3,1,28,5
130288288,420882,439874,2,1,12/07/2013,1835,4,1,1,1,1,3,1,4,1
130288413,420268,446142,1,1,12/07/2013,1551,4,1,1,1,3,3,1,23,9
130288896,440027,432378,1,1,08/07/2013,2205,4,1,1,1,2,2,2,21,9
130289238,439058,431838,2,1,14/07/2013,1050,3,1,1,1,1,2,1,52,5
130289310,429448,437312,2,1,01/07/2013,1430,6,1,1,1,1,3,2,47,9
130289312,444753,432818,1,1,13/07/2013,1612,2,1,1,1,1,3,1,69,9
130289935,429896,431838,1,1,14/07/2013,627,6,1,1,1,1,3,1,27,9
130290146,436159,434689,3,1,14/07/2013,1018,3,1,1,1,1,3,1,33,1
130290257,424613,435104,2,1,14/07/2013,1320,3,1,1,1,1,3,1,39,9
130290798,436274,434261,2,2,14/07/2013,1835,3,1,1,1,1,3,1,62,5
130290798,436274,434261,2,2,14/07/2013,1835,3,1,1,1,2,2,2,60,5
130291048,430033,431018,2,3,15/07/2013,105,3,1,1,1,1,3,1,35,9
130291048,430033,431018,2,3,15/07/2013,105,3,1,1,1,1,3,2,33,9
130291048,430033,431018,2,3,15/07/2013,105,3,1,1,1,2,3,1,35,9
130291124,430452,437509,2,2,15/07/2013,710,6,1,1,1,1,3,2,30,9
130291124,430452,437509,2,2,15/07/2013,710,6,1,1,1,1,3,1,50,9
130291639,429943,433099,2,1,16/07/2013,710,6,1,1,1,1,3,1,46,1
130291661,430675,434580,2,1,26/06/2013,1235,6,1,1,1,2,3,2,44,11
130292406,439365,432427,2,1,01/07/2013,1910,3,1,1,1,1,2,1,37,3
130292784,430826,433935,2,1,16/07/2013,840,3,1,1,1,1,3,2,42,1
130292871,428816,433305,2,4,14/07/2013,400,3,1,7,1,2,3,1,21,8
130292871,428816,433305,2,4,14/07/2013,400,3,1,7,1,2,3,1,26,8
130292871,428816,433305,2,4,14/07/2013,400,3,1,7,1,2,3,1,28,8
130292871,428816,433305,2,4,14/07/2013,400,3,1,7,1,2,3,1,32,8
130292910,432684,427454,2,1,01/07/2013,855,6,1,1,1,1,3,1,22,2
130293248,423574,437574,2,1,16/07/2013,1230,3,1,1,1,1,3,1,52,1
130293533,433177,434014,2,2,16/07/2013,1350,3,1,1,1,1,3,1,62,11
130293533,433177,434014,2,2,16/07/2013,1350,3,1,1,1,2,3,2,17,11
130293706,430547,435816,1,1,16/07/2013,1912,6,1,1,1,3,2,1,5,9
130293723,432103,436044,2,1,16/07/2013,1825,6,1,1,1,1,2,1,70,1
130293733,424841,434721,1,1,16/07/2013,1830,3,1,1,1,3,3,2,25,11
130293974,429340,430723,1,1,16/07/2013,2059,6,1,1,1,3,3,2,4,9
130294184,431265,429498,1,1,17/07/2013,700,6,1,1,1,1,3,1,47,1
130294649,425586,443069,2,2,17/07/2013,955,3,1,1,1,1,3,2,65,9
130294649,425586,443069,2,2,17/07/2013,955,3,1,1,1,1,3,2,54,9
130294895,430704,434985,2,1,17/07/2013,1800,3,1,1,1,1,3,1,40,9
130295032,440462,446401,1,1,17/07/2013,655,2,1,1,1,1,2,1,57,21
130295403,428285,433514,3,1,17/07/2013,1706,3,1,1,1,1,3,1,37,9
130295889,433510,425848,2,1,17/07/2013,1300,1,1,1,1,2,3,2,71,9
130296407,430909,436544,3,4,18/07/2013,1115,3,1,1,1,1,3,1,33,9
130296407,430909,436544,3,4,18/07/2013,1115,3,1,1,1,2,2,1,66,9
130296407,430909,436544,3,4,18/07/2013,1115,3,1,1,1,2,2,2,63,9
130296407,430909,436544,3,4,18/07/2013,1115,3,1,1,1,1,3,2,33,9
130296776,445500,448130,1,1,18/07/2013,1335,6,1,1,1,1,1,1,63,19
130296871,441201,448729,3,1,18/07/2013,1330,2,1,1,1,1,3,1,33,21
130296882,427516,433703,2,1,18/07/2013,1500,3,1,1,1,1,3,1,25,19
130296992,421038,444615,2,1,18/07/2013,1713,6,1,1,1,1,3,1,40,1
130297003,423661,434806,2,1,18/07/2013,1850,6,1,1,1,1,3,1,51,8
130297016,430693,427062,2,2,18/07/2013,1658,6,1,1,1,1,3,1,42,9
130297016,430693,427062,2,2,18/07/2013,1658,6,1,1,1,2,2,2,68,9
130297733,426597,435546,2,1,19/07/2013,815,6,1,1,1,1,2,1,40,1
130297875,422024,434369,2,1,19/07/2013,715,4,1,1,1,1,3,1,21,3
130298214,430959,435782,2,1,15/07/2013,1710,6,1,1,1,1,3,1,48,1
130298698,429952,433131,1,1,19/07/2013,2103,6,1,1,1,3,3,1,30,9
130298704,427824,425976,1,1,19/07/2013,1345,6,1,1,1,1,3,1,44,9
130299455,434636,437482,2,1,19/07/2013,1320,3,1,1,1,1,3,1,20,3
