Reference Number,Easting,Northing,Number of Vehicles,Number of Casualties,Accident Date,Time (24hr),1st Road Class,Road Surface,Lighting Conditions,Weather Conditions,Casualty Class,Casualty Severity,Sex of Casualty,Age of Casualty,Type of Vehicle
110448771,430824,433815,6,4,28-Sep-11,0841,2,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,20,9
110447206,430074,430724,2,1,29-Sep-11,0916,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,17,2
110447299,428747,430856,2,1,29-Sep-11,0735,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,31,1
110447730,427997,436013,2,1,29-Sep-11,1430,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,19,1
110447741,437066,437604,2,2,29-Sep-11,1147,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Male,69,9
110447741,437066,437604,2,2,29-Sep-11,1147,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,38,20
110447788,429709,439015,2,1,29-Sep-11,1120,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Male,85,9
110448064,428225,435779,2,1,29-Sep-11,1507,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,30,1
110448258,431829,435413,1,1,29-Sep-11,1830,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,6,9
110449854,429788,430635,2,1,29-Sep-11,0710,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,49,1
110450292,428899,431013,1,1,29-Sep-11,2220,6,Dry,Darkness: street lighting unknown,Fine without high winds,Pedestrian,Slight,Female,21,9
110449366,427138,426476,2,1,30-Sep-11,1215,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,49,9
110449639,432524,427551,2,1,30-Sep-11,1437,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,52,9
110449660,432941,429697,2,1,30-Sep-11,1500,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,12,9
110449826,443639,436109,4,1,30-Sep-11,1450,2,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,36,9
110449849,425187,428973,2,1,30-Sep-11,1615,4,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,26,9
110449875,441450,434620,2,1,30-Sep-11,1338,1,Dry,Daylight: street lights present,Raining without high winds,Driver,Serious,Male,40,9
110449889,429386,425854,2,1,30-Sep-11,1609,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,30,1
110449897,427443,436154,2,2,30-Sep-11,1555,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,23,9
110449897,427443,436154,2,2,30-Sep-11,1555,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,65,9
110451784,436444,434698,1,1,30-Sep-11,1430,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,85,11
110453348,430009,438648,2,1,30-Sep-11,0930,4,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,23,1
110453826,430130,437503,3,2,30-Sep-11,1830,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,30,9
110453826,430130,437503,3,2,30-Sep-11,1830,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,28,9
110457455,428097,434717,2,1,30-Sep-11,0845,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,22,1
110450694,431767,435530,2,1,01-Oct-11,1040,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Male,46,1
110450764,434610,441237,1,3,01-Oct-11,0750,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,21,9
110450764,434610,441237,1,3,01-Oct-11,0750,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,18,9
110450764,434610,441237,1,3,01-Oct-11,0750,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,17,9
110451012,420351,434240,2,2,01-Oct-11,1435,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,4,9
110451012,420351,434240,2,2,01-Oct-11,1435,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,5,9
110451275,427906,430148,1,1,01-Oct-11,1555,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Fatal,Male,28,1
110451344,431403,435025,2,6,01-Oct-11,1720,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,50,9
110451344,431403,435025,2,6,01-Oct-11,1720,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,42,9
110451344,431403,435025,2,6,01-Oct-11,1720,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,33,9
110451344,431403,435025,2,6,01-Oct-11,1720,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,8,9
110451344,431403,435025,2,6,01-Oct-11,1720,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,32,9
110451344,431403,435025,2,6,01-Oct-11,1720,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,26,9
110451389,429080,433515,3,1,01-Oct-11,1910,3,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,65,9
110451755,422312,443623,2,2,01-Oct-11,1600,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,46,9
110451755,422312,443623,2,2,01-Oct-11,1600,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,40,9
110453015,435021,436083,2,1,01-Oct-11,1335,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,29,11
110485447,435021,434969,2,1,01-Oct-11,2100,6,Dry,Darkness: street lighting unknown,Fine without high winds,Driver,Slight,Male,13,1
110452471,421536,440657,2,2,02-Oct-11,1934,3,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,18,9
110452471,421536,440657,2,2,02-Oct-11,1934,3,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,25,9
110452649,427343,436140,1,2,02-Oct-11,0430,6,Dry,Darkness: street lighting unknown,Fine without high winds,Pedestrian,Slight,Male,22,9
110452649,427343,436140,1,2,02-Oct-11,0430,6,Dry,Darkness: street lighting unknown,Fine without high winds,Pedestrian,Slight,Female,21,9
110453482,433758,434935,2,1,03-Oct-11,1000,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,29,19
110453809,430011,430944,1,1,03-Oct-11,1715,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,19,9
110454244,436625,435938,1,1,03-Oct-11,1645,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,18,9
110455071,432379,434915,1,1,03-Oct-11,1040,4,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,81,9
110455146,435957,435468,1,1,03-Oct-11,1115,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,63,9
110455090,428582,432967,2,1,04-Oct-11,1300,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,21,9
110455705,431483,435008,2,1,04-Oct-11,1720,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,19,3
110456060,430908,436544,2,3,04-Oct-11,2122,4,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,50,9
110456060,430908,436544,2,3,04-Oct-11,2122,4,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Female,26,9
110456060,430908,436544,2,3,04-Oct-11,2122,4,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Female,18,9
110456061,431478,435115,1,1,04-Oct-11,2300,3,Dry,Darkness: street lights present and lit,Fine without high winds,Pedestrian,Slight,Female,24,9
110456631,422226,433736,2,1,04-Oct-11,1615,4,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,20,1
110456646,430697,439045,2,1,04-Oct-11,2020,3,Dry,Darkness: street lighting unknown,Fine without high winds,Driver,Serious,Male,40,1
110456811,430960,435866,3,1,04-Oct-11,1520,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,31,9
110457051,432318,439374,2,1,04-Oct-11,1905,3,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Serious,Male,27,3
110467073,427011,428393,2,1,04-Oct-11,1735,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Male,16,1
110457341,434533,428005,2,1,05-Oct-11,1447,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,44,9
110457457,430268,434835,1,1,05-Oct-11,1335,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Fatal,Female,79,9
110457508,427601,436792,2,1,05-Oct-11,1626,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,20,1
110457619,422101,434127,2,1,05-Oct-11,1710,4,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Male,50,5
110457667,428422,432494,2,1,05-Oct-11,1940,3,Wet / Damp,Darkness: street lights present and lit,Raining with high winds,Driver,Slight,Male,29,1
110457705,423270,437687,3,1,05-Oct-11,2053,3,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Driver,Slight,Female,54,9
110458710,429118,430624,2,1,05-Oct-11,2020,6,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Driver,Slight,Female,75,9
110459462,420254,446136,1,1,05-Oct-11,1850,4,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Pedestrian,Serious,Male,59,9
110464473,431747,435845,2,4,05-Oct-11,1825,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,39,9
110464473,431747,435845,2,4,05-Oct-11,1825,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,20,9
110464473,431747,435845,2,4,05-Oct-11,1825,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,20,9
110464473,431747,435845,2,4,05-Oct-11,1825,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,19,9
110458474,427144,432927,1,1,06-Oct-11,1150,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,46,9
110458637,425484,434282,4,1,06-Oct-11,1330,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,42,1
110458662,430503,435251,2,1,06-Oct-11,0825,3,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,47,5
110458696,431085,433298,2,1,06-Oct-11,1045,6,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,21,9
110459143,433533,429766,1,2,06-Oct-11,1448,3,Wet / Damp,Daylight: street lights present,Fine with high winds,Driver,Slight,Male,24,9
110459143,433533,429766,1,2,06-Oct-11,1448,3,Wet / Damp,Daylight: street lights present,Fine with high winds,Passenger,Slight,Male,22,9
110459201,431486,431545,4,2,06-Oct-11,1500,3,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Male,58,9
110459201,431486,431545,4,2,06-Oct-11,1500,3,Wet / Damp,Daylight: street lights present,Raining without high winds,Passenger,Slight,Female,75,9
110459490,429143,432012,2,1,06-Oct-11,2010,6,Wet / Damp,Darkness: street lights present and lit,Raining with high winds,Driver,Slight,Male,39,8
110459496,432516,427321,2,1,06-Oct-11,1630,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,26,1
110460318,421995,436506,2,1,06-Oct-11,1645,3,Wet / Damp,Daylight: street lights present,Fine with high winds,Driver,Slight,Male,23,9
110460413,426068,436363,2,4,06-Oct-11,1246,6,Wet / Damp,Daylight: street lights present,Fine with high winds,Driver,Slight,Male,46,8
110460413,426068,436363,2,4,06-Oct-11,1246,6,Wet / Damp,Daylight: street lights present,Fine with high winds,Driver,Serious,Male,23,2
110460413,426068,436363,2,4,06-Oct-11,1246,6,Wet / Damp,Daylight: street lights present,Fine with high winds,Passenger,Slight,Female,71,8
110460413,426068,436363,2,4,06-Oct-11,1246,6,Wet / Damp,Daylight: street lights present,Fine with high winds,Passenger,Slight,Male,75,8
110460465,431906,434891,2,1,06-Oct-11,1100,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,69,9
110465168,433526,429805,2,1,06-Oct-11,1815,3,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Male,27,1
110459782,430575,433692,1,1,07-Oct-11,0605,6,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Female,25,11
110460131,425457,437464,1,1,07-Oct-11,0755,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,13,9
110460177,429372,433780,2,2,07-Oct-11,1015,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,28,9
110460177,429372,433780,2,2,07-Oct-11,1015,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,27,9
110460790,434396,433736,3,4,07-Oct-11,1510,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,77,9
110460790,434396,433736,3,4,07-Oct-11,1510,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,47,9
110460790,434396,433736,3,4,07-Oct-11,1510,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,50,9
110460790,434396,433736,3,4,07-Oct-11,1510,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,13,9
110460865,432376,435131,2,1,07-Oct-11,1700,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Female,20,2
110460903,423818,434257,1,1,07-Oct-11,1610,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,70,11
110460983,438949,431551,2,1,07-Oct-11,1545,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Male,32,3
110461355,428536,436888,1,1,07-Oct-11,0035,4,Dry,Darkness: street lights present but unlit,Fine without high winds,Driver,Slight,Male,35,9
110461388,434336,435123,2,4,07-Oct-11,2225,6,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Serious,Male,48,9
110461388,434336,435123,2,4,07-Oct-11,2225,6,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Female,10,9
110461388,434336,435123,2,4,07-Oct-11,2225,6,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Female,44,9
110461388,434336,435123,2,4,07-Oct-11,2225,6,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Male,14,9
110461906,428367,428733,2,1,07-Oct-11,1851,6,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,32,1
110462316,429999,434150,2,4,07-Oct-11,1515,3,Dry,Daylight: street lights present,Fine with high winds,Driver,Slight,Female,19,9
110462316,429999,434150,2,4,07-Oct-11,1515,3,Dry,Daylight: street lights present,Fine with high winds,Passenger,Slight,Female,19,9
110462316,429999,434150,2,4,07-Oct-11,1515,3,Dry,Daylight: street lights present,Fine with high winds,Passenger,Slight,Female,18,9
110462316,429999,434150,2,4,07-Oct-11,1515,3,Dry,Daylight: street lights present,Fine with high winds,Passenger,Slight,Female,19,9
110461884,425818,442889,2,1,08-Oct-11,0935,3,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,36,9
110461945,424219,427778,1,1,08-Oct-11,1107,1,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Male,35,9
110462155,428749,430854,2,5,08-Oct-11,1425,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,36,9
110462155,428749,430854,2,5,08-Oct-11,1425,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,25,9
110462155,428749,430854,2,5,08-Oct-11,1425,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,25,9
110462155,428749,430854,2,5,08-Oct-11,1425,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,25,9
110462155,428749,430854,2,5,08-Oct-11,1425,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,26,9
110462242,422943,443098,2,1,08-Oct-11,1425,3,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Female,61,9
110462595,429601,434682,2,1,08-Oct-11,2315,3,Dry,Darkness: street lighting unknown,Fine without high winds,Driver,Slight,Male,39,9
110462839,441103,449181,3,1,08-Oct-11,1235,2,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Female,69,9
110463100,430556,436959,1,1,08-Oct-11,1600,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,70,11
110468781,420740,439852,1,1,08-Oct-11,0140,3,Dry,Darkness: street lighting unknown,Fine without high winds,Pedestrian,Slight,Male,18,8
110463250,425511,434186,1,1,09-Oct-11,0725,6,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,32,9
110463268,420930,434414,2,1,09-Oct-11,1325,3,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,19,9
110463315,431209,433665,2,1,09-Oct-11,1445,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,6,9
110463562,436083,435601,1,2,09-Oct-11,1749,3,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Male,30,9
110463562,436083,435601,1,2,09-Oct-11,1749,3,Wet / Damp,Daylight: street lights present,Raining without high winds,Passenger,Slight,Male,37,9
110464276,426357,428166,2,1,09-Oct-11,2010,4,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Driver,Slight,Male,60,9
110464245,428040,435919,2,1,10-Oct-11,0930,6,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Male,36,9
110464428,430670,436795,1,1,10-Oct-11,1055,6,Wet / Damp,Daylight: street lights present,Raining without high winds,Pedestrian,Slight,Male,64,19
110465117,432096,435459,2,1,10-Oct-11,1450,4,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,22,9
110465493,427016,431793,2,1,10-Oct-11,0800,3,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Female,38,9
110466100,434413,435371,2,1,10-Oct-11,1330,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,75,9
110466425,431884,435061,2,1,10-Oct-11,1745,6,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Male,41,9
110466312,427032,431795,1,1,11-Oct-11,0910,3,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,29,3
110466980,429143,433838,1,1,11-Oct-11,1922,6,Dry,Darkness: street lights present and lit,Fine without high winds,Pedestrian,Slight,Male,27,8
110467017,426836,426642,2,1,11-Oct-11,1835,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,33,1
110467837,432706,438244,2,1,11-Oct-11,1845,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,81,9
110467370,430873,435047,2,1,12-Oct-11,0600,3,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Driver,Slight,Male,49,19
110467575,430845,434038,2,2,12-Oct-11,0910,3,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Male,38,19
110467575,430845,434038,2,2,12-Oct-11,0910,3,Wet / Damp,Daylight: street lights present,Raining without high winds,Passenger,Slight,Female,55,9
110468761,428687,434942,1,1,12-Oct-11,1920,6,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Pedestrian,Slight,Female,22,9
110468768,424292,429284,2,4,12-Oct-11,1910,4,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Driver,Slight,Female,26,9
110468768,424292,429284,2,4,12-Oct-11,1910,4,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Passenger,Slight,Female,4,9
110468768,424292,429284,2,4,12-Oct-11,1910,4,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Passenger,Slight,Male,5,9
110468768,424292,429284,2,4,12-Oct-11,1910,4,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Passenger,Slight,Male,35,9
110469895,432681,430465,2,1,12-Oct-11,1750,4,Wet / Damp,Darkness: street lighting unknown,Raining without high winds,Driver,Slight,Male,23,9
110469204,423682,438138,1,1,13-Oct-11,0815,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,14,9
110469220,432071,431096,2,1,13-Oct-11,0825,3,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,16,2
110469254,423285,434644,2,1,13-Oct-11,0830,6,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Male,50,9
110469587,429825,430666,2,1,13-Oct-11,0725,3,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Serious,Male,28,1
110469607,438846,446350,2,2,13-Oct-11,0934,6,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,37,9
110469607,438846,446350,2,2,13-Oct-11,0934,6,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,42,9
110469746,432370,433707,1,1,13-Oct-11,0756,6,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Female,20,2
110470318,431579,434392,1,1,13-Oct-11,1652,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,13,9
110470384,435304,435121,3,2,13-Oct-11,1845,6,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,23,9
110470384,435304,435121,3,2,13-Oct-11,1845,6,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,20,9
110470785,440507,429025,2,1,13-Oct-11,2135,6,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,23,2
110471480,424816,443243,2,1,14-Oct-11,1155,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,81,9
110472002,427320,430255,1,1,14-Oct-11,1040,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Serious,Female,5,9
110472029,430788,433473,1,1,14-Oct-11,1815,3,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,32,9
110472428,426520,427468,2,1,14-Oct-11,2343,6,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,53,9
110473069,443346,438966,2,1,14-Oct-11,1834,2,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,71,9
110472893,433869,434081,2,2,15-Oct-11,1136,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,1,9
110472893,433869,434081,2,2,15-Oct-11,1136,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,41,9
110473865,427260,435754,3,2,15-Oct-11,2025,4,Dry,Darkness: street lighting unknown,Fine without high winds,Driver,Slight,Male,30,9
110473865,427260,435754,3,2,15-Oct-11,2025,4,Dry,Darkness: street lighting unknown,Fine without high winds,Driver,Slight,Male,40,8
110474401,435545,438368,2,2,16-Oct-11,1000,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,43,9
110474401,435545,438368,2,2,16-Oct-11,1000,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,63,9
110474537,442735,431686,2,1,16-Oct-11,0953,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Male,28,5
110474594,425165,439406,2,1,16-Oct-11,1015,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,38,9
110475724,430638,434237,2,1,17-Oct-11,0900,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Male,40,1
110475933,430044,432652,1,2,17-Oct-11,0802,3,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,45,21
110475933,430044,432652,1,2,17-Oct-11,0802,3,Wet / Damp,Daylight: street lights present,Fine without high winds,Pedestrian,Serious,Male,26,21
110476562,431884,435073,1,1,17-Oct-11,1415,6,Dry,Daylight: street lights present,Fine with high winds,Pedestrian,Slight,Male,37,9
110477073,435304,435119,2,2,17-Oct-11,2050,6,Wet / Damp,Darkness: street lights present and lit,Raining with high winds,Driver,Slight,Male,40,9
110477073,435304,435119,2,2,17-Oct-11,2050,6,Wet / Damp,Darkness: street lights present and lit,Raining with high winds,Driver,Slight,Female,41,9
110477710,436187,436819,3,2,17-Oct-11,1430,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,50,90
110477710,436187,436819,3,2,17-Oct-11,1430,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,34,90
110478266,430491,431631,2,1,18-Oct-11,0930,1,Wet / Damp,Daylight: street lights present,Raining with high winds,Driver,Slight,Female,27,9
110478535,424059,431493,1,1,18-Oct-11,1837,6,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,31,9
110478567,428244,432831,2,1,18-Oct-11,1921,4,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Driver,Slight,Male,21,3
110478915,430694,433648,1,1,18-Oct-11,0959,3,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,75,9
110479402,431064,431243,1,1,18-Oct-11,1400,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,60,11
110479407,421382,440153,2,2,18-Oct-11,0750,6,Wet / Damp,Daylight: street lights present,Fine with high winds,Driver,Slight,Male,40,9
110479407,421382,440153,2,2,18-Oct-11,0750,6,Wet / Damp,Daylight: street lights present,Fine with high winds,Driver,Slight,Female,50,9
110480149,430087,435418,2,2,18-Oct-11,2150,6,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,37,9
110480149,430087,435418,2,2,18-Oct-11,2150,6,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Male,27,9
110494670,425128,435544,2,1,18-Oct-11,1830,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,50,9
110479849,428933,429860,1,2,19-Oct-11,1400,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,55,9
110479849,428933,429860,1,2,19-Oct-11,1400,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,56,9
110480064,430359,434442,2,1,19-Oct-11,1728,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,43,9
110480249,430564,432704,2,1,19-Oct-11,1940,3,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Serious,Male,35,1
110481224,420636,441200,2,1,19-Oct-11,1335,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Male,65,3
110485898,426384,438072,1,1,19-Oct-11,0804,3,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Serious,Female,40,21
110480969,433441,434032,2,1,20-Oct-11,0850,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,21,5
110481144,431348,432372,2,1,20-Oct-11,0905,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,22,5
110481857,428836,434631,3,2,20-Oct-11,1710,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,20,9
110481857,428836,434631,3,2,20-Oct-11,1710,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,23,9
110483169,433705,426832,2,1,20-Oct-11,0841,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,45,9
110485191,429338,434234,1,1,20-Oct-11,1850,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,60,11
110494327,425227,427225,2,2,20-Oct-11,2255,3,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,28,9
110494327,425227,427225,2,2,20-Oct-11,2255,3,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Female,23,9
110482751,425183,437758,2,1,21-Oct-11,0934,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,24,9
110482763,431910,435744,2,1,21-Oct-11,0600,3,Dry,Darkness: street lighting unknown,Fine without high winds,Driver,Slight,Female,41,9
