Reference Number,Easting,Northing,Number of Vehicles,Number of Casualties,Accident Date,Time (24hr),1st Road Class,Road Surface,Lighting Conditions,Weather Conditions,Casualty Class,Casualty Severity,Sex of Casualty,Age of Casualty,Type of Vehicle
10CA0006625,430990,429683,1,1,09-Oct-10,1530,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,9,9
10AA0006414,418314,441767,2,1,10-Oct-10,1705,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,51,1
10AA0006416,428854,433937,1,2,10-Oct-10,1230,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,24,8
10AA0006416,428854,433937,1,2,10-Oct-10,1230,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,23,8
10AA0006418,424127,444004,4,1,10-Oct-10,1642,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Female,60,9
10AA0006432,422299,440473,3,1,10-Oct-10,2028,6,Dry,Darkness: no street lighting,Fine without high winds,Driver,Slight,Male,22,9
10BA0006417,430119,435592,1,2,11-Oct-10,1935,6,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Male,49,9
10BA0006417,430119,435592,1,2,11-Oct-10,1935,6,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Male,44,9
10BA0006427,431965,437041,2,1,11-Oct-10,1730,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,46,1
10CA0006428,429756,434499,1,1,11-Oct-10,0937,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,37,11
10CA0006440,428595,432790,2,1,11-Oct-10,2019,3,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Female,26,9
10AA0006484,429936,434256,2,1,12-Oct-10,1200,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,28,1
10AA0006508,423924,434667,1,1,12-Oct-10,1820,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Serious,Male,5,9
10AA0006991,425810,434173,2,1,12-Oct-10,1535,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,41,1
10CA0006487,428355,432527,1,2,12-Oct-10,0839,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,50,11
10CA0006487,428355,432527,1,2,12-Oct-10,0839,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,26,11
10MU0006456,430274,431964,2,1,12-Oct-10,1610,1,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,30,9
10AA0006466,427997,436011,2,1,13-Oct-10,1315,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,50,1
10AA0006472,425634,434239,2,1,13-Oct-10,0820,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,37,5
10BA0006455,431233,445744,2,1,13-Oct-10,0850,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,31,9
10BA0006516,445200,427815,2,2,13-Oct-10,2110,6,Dry,Darkness: no street lighting,Fine without high winds,Passenger,Slight,Female,16,9
10BA0006516,445200,427815,2,2,13-Oct-10,2110,6,Dry,Darkness: no street lighting,Fine without high winds,Passenger,Slight,Female,16,9
10BA0006568,436170,435803,1,1,13-Oct-10,1600,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,4,9
10BA0006611,433895,434080,2,1,13-Oct-10,1025,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,46,9
10CA0006471,431474,430378,2,1,13-Oct-10,1800,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,18,1
10CA0006488,428103,426657,2,1,13-Oct-10,1057,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Female,47,9
10AA0006467,420486,445122,2,2,14-Oct-10,0725,6,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Male,51,5
10AA0006467,420486,445122,2,2,14-Oct-10,0725,6,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Female,51,9
10AA0006473,427124,434791,2,1,14-Oct-10,0900,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,29,1
10BA0006513,441570,430290,2,5,14-Oct-10,1030,4,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,20,9
10BA0006513,441570,430290,2,5,14-Oct-10,1030,4,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,20,9
10BA0006513,441570,430290,2,5,14-Oct-10,1030,4,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,16,9
10BA0006513,441570,430290,2,5,14-Oct-10,1030,4,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,21,9
10BA0006513,441570,430290,2,5,14-Oct-10,1030,4,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,17,9
10BA0006725,431292,437134,2,2,14-Oct-10,1824,6,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Female,48,9
10BA0006725,431292,437134,2,2,14-Oct-10,1824,6,Wet / Damp,Daylight: street lights present,Raining without high winds,Passenger,Slight,Male,49,9
10CA0006478,436782,432983,1,1,14-Oct-10,1450,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,79,11
10CA0006480,429264,427760,1,1,14-Oct-10,1810,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,6,9
10CA0006813,433527,429802,2,1,14-Oct-10,0610,3,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,31,1
10AA0006521,425355,436916,2,2,15-Oct-10,2240,6,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,24,9
10AA0006521,425355,436916,2,2,15-Oct-10,2240,6,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,29,9
10BA0006515,430685,436772,2,1,15-Oct-10,1340,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,54,9
10BA0006523,432685,436402,2,6,15-Oct-10,2201,6,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,20,19
10BA0006523,432685,436402,2,6,15-Oct-10,2201,6,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Male,26,8
10BA0006523,432685,436402,2,6,15-Oct-10,2201,6,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Male,20,19
10BA0006523,432685,436402,2,6,15-Oct-10,2201,6,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Female,17,19
10BA0006523,432685,436402,2,6,15-Oct-10,2201,6,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Female,17,19
10BA0006523,432685,436402,2,6,15-Oct-10,2201,6,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Male,28,19
10BA0006551,431449,435101,3,3,15-Oct-10,1635,3,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Female,24,9
10BA0006551,431449,435101,3,3,15-Oct-10,1635,3,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Male,83,9
10BA0006551,431449,435101,3,3,15-Oct-10,1635,3,Wet / Damp,Daylight: street lights present,Raining without high winds,Passenger,Slight,Male,4,9
10CA0006481,428049,434301,1,1,15-Oct-10,0515,3,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Male,19,8
10CA0006489,427824,430768,1,1,15-Oct-10,1450,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,83,11
10CA0006530,431041,431368,2,1,15-Oct-10,1710,6,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Driver,Slight,Male,48,5
10CA0006553,424126,428192,2,4,15-Oct-10,1145,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,77,9
10CA0006553,424126,428192,2,4,15-Oct-10,1145,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,49,19
10CA0006553,424126,428192,2,4,15-Oct-10,1145,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,78,9
10CA0006553,424126,428192,2,4,15-Oct-10,1145,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,37,19
10CA0006566,430398,433639,1,1,15-Oct-10,1055,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Serious,Female,34,11
10AA0006510,427996,436014,2,1,16-Oct-10,1845,3,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Driver,Slight,Female,26,1
10AA0006524,428011,434234,2,1,16-Oct-10,1700,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,58,9
10AA0006527,422311,443620,2,1,16-Oct-10,1135,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,52,9
10AA0006528,427991,435378,2,1,16-Oct-10,0928,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,64,21
10BA0006512,432458,433869,2,1,16-Oct-10,1645,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,56,1
10BA0006529,436522,436466,1,1,16-Oct-10,1136,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,43,11
10CA0006772,428297,434114,2,1,16-Oct-10,1345,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,43,1
10AA0006537,426155,435589,2,1,17-Oct-10,1130,4,Dry,Daylight: street lights present,Unknown,Driver,Serious,Male,40,1
10AA0006543,422375,432297,2,1,17-Oct-10,1800,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,21,9
10BA0006520,432442,434840,1,1,17-Oct-10,1445,4,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Serious,Male,18,9
10BA0006525,439277,439270,1,2,17-Oct-10,1645,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,46,9
10BA0006525,439277,439270,1,2,17-Oct-10,1645,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,6,9
10CA0006564,428112,426277,2,3,17-Oct-10,1415,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,71,9
10CA0006564,428112,426277,2,3,17-Oct-10,1415,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,30,9
10CA0006564,428112,426277,2,3,17-Oct-10,1415,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,69,9
10CA0006565,428052,434317,2,2,17-Oct-10,1600,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,31,9
10CA0006565,428052,434317,2,2,17-Oct-10,1600,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,54,9
10AA0006567,427639,433715,2,1,18-Oct-10,1015,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,43,9
10BA0006557,432874,434304,1,1,18-Oct-10,2250,4,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Female,18,9
10BA0006558,430961,435786,1,1,18-Oct-10,0840,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,4,9
10CA0006535,430005,434149,2,1,18-Oct-10,0920,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,27,1
10BA0006555,432532,443143,2,1,19-Oct-10,0720,3,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Serious,Male,28,5
10BA0006569,433301,436241,1,1,19-Oct-10,1850,3,Dry,Darkness: street lights present and lit,Fine without high winds,Pedestrian,Slight,Female,15,9
10BA0006610,436050,434813,2,1,19-Oct-10,1530,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,48,9
10CA0006657,436177,427375,2,1,19-Oct-10,1740,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,44,9
10CA0467680,424476,428544,2,2,19-Oct-10,1815,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,43,9
10CA0467680,424476,428544,2,2,19-Oct-10,1815,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,12,9
10AA0006574,423769,437367,1,1,20-Oct-10,1040,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,79,11
10AA0006580,425508,434187,2,2,20-Oct-10,1345,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Female,46,9
10AA0006580,425508,434187,2,2,20-Oct-10,1345,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,28,9
10AA0006587,428954,435472,1,1,20-Oct-10,1505,3,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,12,9
10AA0006597,427741,434080,3,1,20-Oct-10,1239,6,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,43,9
10AA0006599,424762,433572,1,1,20-Oct-10,1202,4,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,64,11
10BA0006633,428917,439652,2,1,20-Oct-10,1415,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,84,90
10BA0006683,434523,433684,2,3,20-Oct-10,0840,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,41,9
10BA0006683,434523,433684,2,3,20-Oct-10,0840,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Serious,Male,7,9
10BA0006683,434523,433684,2,3,20-Oct-10,0840,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,3,9
10CA0006581,428870,430877,3,1,20-Oct-10,0710,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Male,22,9
10CA0006594,428842,430206,1,1,20-Oct-10,1915,6,Dry,Darkness: street lights present and lit,Fine without high winds,Pedestrian,Slight,Female,11,9
10AA0006588,421056,439382,2,2,21-Oct-10,1550,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,46,9
10AA0006588,421056,439382,2,2,21-Oct-10,1550,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,30,1
10AA0006591,429290,435612,2,1,21-Oct-10,2030,6,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,24,1
10AA0006593,423273,434480,2,1,21-Oct-10,1050,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,25,3
10AA0446785,425396,440387,1,1,21-Oct-10,2250,6,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,19,9
10BA0006613,435867,436430,2,2,21-Oct-10,1935,3,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Female,25,9
10BA0006613,435867,436430,2,2,21-Oct-10,1935,3,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Male,24,9
10BA0006619,430070,438634,2,2,21-Oct-10,1950,6,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,39,9
10BA0006619,430070,438634,2,2,21-Oct-10,1950,6,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Female,30,9
10BA0006620,428990,436846,1,1,21-Oct-10,1705,4,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,11,9
10BA0006641,433401,435467,1,1,21-Oct-10,1140,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Male,66,90
10BA0006647,430737,435048,2,3,21-Oct-10,1945,6,Dry,Darkness: street lighting unknown,Fine without high winds,Driver,Slight,Male,44,9
10BA0006647,430737,435048,2,3,21-Oct-10,1945,6,Dry,Darkness: street lighting unknown,Fine without high winds,Passenger,Slight,Female,39,9
10BA0006647,430737,435048,2,3,21-Oct-10,1945,6,Dry,Darkness: street lighting unknown,Fine without high winds,Passenger,Slight,Male,17,9
10BA0006684,429350,437134,2,1,21-Oct-10,1430,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,30,9
10CA0006578,430671,434730,2,1,21-Oct-10,1615,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,43,9
10CA0006583,429494,430233,2,2,21-Oct-10,1625,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,43,9
10CA0006583,429494,430233,2,2,21-Oct-10,1625,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,19,9
10CA0006608,429173,433846,1,1,21-Oct-10,1726,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,18,9
10AA0006600,424127,444004,2,1,22-Oct-10,2049,3,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Driver,Serious,Male,79,9
10AA0006612,422356,433392,2,1,22-Oct-10,2355,6,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Female,20,11
10BA0006605,431880,435316,2,3,22-Oct-10,1841,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,20,9
10BA0006605,431880,435316,2,3,22-Oct-10,1841,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,26,9
10BA0006605,431880,435316,2,3,22-Oct-10,1841,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,23,9
10BA0006895,431407,435082,2,1,22-Oct-10,0653,3,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Serious,Male,22,3
10CA0006592,430036,434063,2,1,22-Oct-10,1355,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,24,11
10CA0006623,430365,431175,3,1,22-Oct-10,1315,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,25,3
10AA0006598,426334,438515,2,1,23-Oct-10,1735,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,13,1
10BA0006614,431289,437142,2,1,23-Oct-10,1545,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,12,1
10BA0006628,430698,434883,2,2,23-Oct-10,2100,3,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Serious,Male,85,9
10BA0006628,430698,434883,2,2,23-Oct-10,2100,3,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,28,9
10BA0006634,435429,439799,2,3,23-Oct-10,2340,3,Dry,Darkness: no street lighting,Fine without high winds,Driver,Slight,Male,34,9
10BA0006634,435429,439799,2,3,23-Oct-10,2340,3,Dry,Darkness: no street lighting,Fine without high winds,Driver,Slight,Male,45,9
10BA0006634,435429,439799,2,3,23-Oct-10,2340,3,Dry,Darkness: no street lighting,Fine without high winds,Passenger,Slight,Male,40,9
10BA0006635,438772,438909,1,1,23-Oct-10,1630,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Serious,Male,21,9
10MU0006627,444639,433525,1,1,23-Oct-10,1428,2,Dry,Daylight: street lights present,Fine with high winds,Driver,Slight,Female,35,9
10AA0006579,427745,436444,2,4,24-Oct-10,0200,3,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,20,9
10AA0006579,427745,436444,2,4,24-Oct-10,0200,3,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,22,9
10AA0006579,427745,436444,2,4,24-Oct-10,0200,3,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Male,19,9
10AA0006579,427745,436444,2,4,24-Oct-10,0200,3,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Male,21,9
10BA0006639,431650,432835,2,2,24-Oct-10,1230,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,36,9
10BA0006639,431650,432835,2,2,24-Oct-10,1230,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,7,9
10BA0006697,432667,437986,2,1,24-Oct-10,1027,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,25,9
10BA0006873,445479,436211,1,1,24-Oct-10,1115,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,22,5
10CA0006604,430243,433252,2,1,24-Oct-10,2230,6,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,18,3
10MU0006646,437771,432098,2,1,24-Oct-10,1058,1,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,40,9
10MU0006651,427489,430940,1,1,24-Oct-10,0840,1,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,40,9
10AA0452087,429678,434581,1,1,25-Oct-10,1200,3,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,23,11
10AA0452223,420612,436642,2,2,25-Oct-10,0810,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,20,9
10AA0452223,420612,436642,2,2,25-Oct-10,0810,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,44,9
10AA0452229,424367,445385,2,1,25-Oct-10,1220,3,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,50,9
10AA0452590,426830,438064,2,1,25-Oct-10,1818,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,53,9
10BA0006632,433051,435011,2,1,25-Oct-10,1717,6,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,18,9
10BA0006642,433372,434935,2,2,25-Oct-10,1415,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,46,11
10BA0006642,433372,434935,2,2,25-Oct-10,1415,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,43,9
10BA0006680,432545,438709,2,1,25-Oct-10,1510,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,24,3
10CA0451879,429797,433779,1,1,25-Oct-10,1210,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,16,9
10CA0452218,430969,425868,2,1,25-Oct-10,1430,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,50,1
10AA0453772,423072,434925,2,1,26-Oct-10,1430,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,57,1
10BA0006648,440540,439791,1,1,26-Oct-10,0955,3,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Male,19,9
10BA0006659,429708,436613,1,1,26-Oct-10,1530,4,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Serious,Female,14,9
10BA0006695,439312,432387,2,1,26-Oct-10,0755,3,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Serious,Male,32,1
10CA0454126,430858,434140,2,1,26-Oct-10,1450,3,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,34,9
10CA0454179,430882,434265,1,1,26-Oct-10,1701,3,Wet / Damp,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,23,9
10CA0455480,430095,431375,1,1,26-Oct-10,1640,3,Wet / Damp,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,21,11
10AA0455100,420946,434393,3,1,27-Oct-10,1020,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,38,9
10AA0456208,427303,433626,2,1,27-Oct-10,1945,3,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,23,1
10BA0006653,432688,434518,1,1,27-Oct-10,1255,4,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Serious,Male,19,9
10BA0006654,432255,433273,1,1,27-Oct-10,1945,6,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Male,30,9
10CA0454919,429699,433430,1,1,27-Oct-10,0835,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,30,9
10CA0456410,429152,431019,1,2,27-Oct-10,0351,6,Dry,Darkness: street lighting unknown,Fine without high winds,Driver,Slight,Male,19,3
10CA0456410,429152,431019,1,2,27-Oct-10,0351,6,Dry,Darkness: street lighting unknown,Fine without high winds,Passenger,Slight,Female,29,3
10CA0458730,430700,434591,2,1,27-Oct-10,1435,3,Dry,Daylight: street lights present,Unknown,Passenger,Slight,Female,60,11
10MU0006681,432203,426073,2,1,27-Oct-10,1500,1,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,25,9
10AA0456912,426795,432078,1,1,28-Oct-10,0925,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Serious,Female,80,9
10AA0457814,421237,440902,2,1,28-Oct-10,0800,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,39,9
10AA0460820,422059,433174,1,1,28-Oct-10,1450,4,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,70,11
10MU0006674,430338,431890,2,1,28-Oct-10,2120,1,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Female,44,9
10AA0466695,425179,437791,2,1,29-Oct-10,0905,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,58,8
10BA0006761,430555,435102,2,1,29-Oct-10,1400,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,23,9
10CA0458597,429954,433156,2,1,29-Oct-10,0830,6,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,48,5
10CA0500510,427841,430557,2,1,29-Oct-10,1315,3,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,27,9
10MU0006691,424189,427919,2,1,29-Oct-10,1714,1,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,36,9
10AA0461428,428184,434837,1,1,30-Oct-10,0555,6,Dry,Darkness: street lighting unknown,Fine without high winds,Pedestrian,Slight,Male,34,9
10AA0461902,425640,434231,2,1,30-Oct-10,1116,3,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Serious,Male,43,9
10CA0460796,422155,429166,3,1,30-Oct-10,1305,4,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,45,9
10CA0461279,431967,430304,2,1,30-Oct-10,1200,3,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,36,3
10CA0470778,428333,427778,2,1,30-Oct-10,1230,4,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,24,9
10AA0462531,419373,442191,1,1,31-Oct-10,0130,6,Dry,Darkness: street lights present and lit,Fine without high winds,Pedestrian,Slight,Male,21,9
10AA0464194,419490,441632,2,1,31-Oct-10,1935,3,Dry,Darkness: street lighting unknown,Fine without high winds,Driver,Slight,Male,16,4
10CA0461633,430307,433071,1,2,31-Oct-10,0135,6,Dry,Darkness: street lights present and lit,Fine without high winds,Pedestrian,Slight,Female,40,9
10CA0461633,430307,433071,1,2,31-Oct-10,0135,6,Dry,Darkness: street lights present and lit,Fine without high winds,Pedestrian,Serious,Female,50,9
10CA0461896,430769,432918,1,1,31-Oct-10,0315,6,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Serious,Male,25,5
10CA0462582,429953,434108,1,1,31-Oct-10,0030,6,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Male,20,8
10MU0462339,430263,434355,3,2,31-Oct-10,1320,2,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,41,9
10MU0462339,430263,434355,3,2,31-Oct-10,1320,2,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,40,9
10AA0464801,423255,434512,2,1,01-Nov-10,1730,6,Dry,Darkness: street lighting unknown,Fine without high winds,Driver,Slight,Male,41,9
10AA0467879,427316,435777,2,2,01-Nov-10,1820,4,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Female,19,9
10AA0467879,427316,435777,2,2,01-Nov-10,1820,4,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Female,20,9
10BA0006731,439919,437247,2,2,01-Nov-10,1705,6,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,36,9
10BA0006731,439919,437247,2,2,01-Nov-10,1705,6,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,49,9
10BA0006734,430709,436751,1,1,01-Nov-10,1100,6,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Serious,Female,89,9
